Stn Number,Latitude,Longitude,Elevation (m AHD),First Year,Last Year,Number of Years,Stn Name
089080,-37.377,142.811,340,1968,2011,44,MAROONA (HILLENVALE)
089082,-37.5042,143.2792,332,1968,2012,45,BEAUFORT (SHEEPWASH)
089085,-37.2772,142.9808,295,1969,2012,44,ARARAT PRISON
089086,-38.1784,143.7173,121,1956,2010,55,EURACK
089087,-37.9828,143.8542,152.4,1968,2011,44,SHELFORD WEST
089090,-37.4203,143.5239,371.9,1970,2005,36,WAUBRA
089092,-37.8779,143.9023,263,1972,2011,40,WARRAMBINE NO 2
089103,-37.9708,143.2189,173,1898,2012,115,DERRINALLUM (CRAIGMORE)
089106,-37.4152,143.6718,485,1956,2012,57,ADDINGTON
090000,-38.3833,142.5833,7.6,1898,1966,69,ALLANSFORD
090001,-38.7481,143.6635,21,1898,2012,115,APOLLO BAY
090002,-38.25,142,,1920,1969,50,YAMBUK (AVALON)
090003,-38.6,143.7,,1891,1980,90,BARRAMUNGA
090004,-38.4669,143.7482,151,1888,2011,124,BARWON DOWNS
090005,-38.1954,143.6399,120,1903,2012,110,BEEAC (POST OFFICE)
090006,-38.6,143.6,,1887,1980,94,BEECH FOREST
090008,-38.3372,143.7844,119,1903,2012,110,BIRREGURRA (POST OFFICE)
090009,-37.8611,141.8011,98,1909,2004,96,BRANXHOLME
090010,-37.8595,141.7708,112,1883,2012,130,BRANXHOLME (BASSETT)
090011,-38.2331,143.145,165,1897,2003,107,CAMPERDOWN (POST OFFICE)
090012,-37.997,143.2533,164,1930,2012,83,CAMPERDOWN (ETTRICK)
090013,-38.3215,141.406,10,1905,2012,108,CAPE BRIDGEWATER
090014,-38.4319,141.5419,45,1908,1999,92,CAPE NELSON LIGHTHOUSE COMPARISON
090015,-38.8556,143.5128,82,1862,2012,151,CAPE OTWAY LIGHTHOUSE
090016,-38,142.5167,,1932,1977,46,CARAMUT (BARWIDGEE)
090018,-37.5842,141.4064,48.2,1899,1957,59,CASTERTON POST OFFICE
090019,-37.4301,141.2688,101,1891,2012,122,CASTERTON (ROSENEATH)
090020,-37.435,141.3428,115,1880,2012,133,CASTERTON (WARROCK)
090021,-38.3291,143.0779,134,1894,2012,119,COBDEN (POST OFFICE)
090023,-38.3,143.6,133.2,1883,1965,83,COLAC BOTANICAL GARDENS
090024,-37.6044,141.6853,114,1898,2012,115,COLERAINE HOSPITAL
090025,-37.5,141.55,304.8,1884,1950,67,COLERAINE (TULSE HILL)
090026,-37.3443,141.6861,274,1939,2011,73,COOJAR (KILLARA)
090028,-38,141.7,,1900,1954,55,CONDAH
090029,-38.55,143.1,,1941,1977,37,COORIEMUNGLE PRISON CAMP
090030,-38.3,143.5167,129.5,1937,1974,38,COROROOKE
090031,-37.9966,143.0473,151,1861,2009,149,DARLINGTON (WARE STREET)
090032,-37.9,141.3,,1884,1980,97,DARTMOOR
090033,-37.3563,141.2103,89,1899,2012,114,DERGHOLM (HILLGROVE)
090034,-37.3322,141.0809,124,1943,2012,70,DERGHOLM (DORODONG)
090036,-37.9695,141.3077,48,1907,2012,106,DRIK DRIK
090037,-38.45,144.1,,1899,1980,82,EASTERN VIEW
090038,-38.1614,141.7764,24.4,1902,2006,105,TYRENDARRA (ELLANGOWAN)
090039,-38.15,142.6833,100,1905,1991,87,ELLERSLIE POST OFFICE
090040,-38.5198,143.715,203,1898,2012,115,FORREST STATE FOREST
090041,-38.5,143.5,85.3,1898,1960,63,GELLIBRAND RIVER EAST (LOVAT)
090042,-38.6197,143.2764,24,1915,2012,98,GELLIBRAND RIVER WEST
090043,-38.393,142.25,6.1,1884,1954,71,PORT FAIRY (GRIFFITHS ISLAND)
090044,-37.7333,142.0167,209,1869,1983,115,HAMILTON
090045,-38.1059,142.3216,129,1884,2012,129,HAWKESDALE (POST OFFICE)
090046,-38.1086,142.3217,150,1945,1995,51,HAWKESDALE SHIRE OFFICE
090047,-38.1,141.6333,,1887,1971,85,HEYWOOD POST OFFICE
090049,-38.764,143.386,45.7,1895,1981,87,JOHANNA GLEN
090050,-38.1968,141.3577,133,1940,2012,73,MOUNT RICHMOND
090051,-38.2928,142.3725,66,1889,2010,122,KOROIT
090052,-38.7,143.4,,1914,1965,52,LAVERS HILL
090053,-38.1458,143.3061,124,1898,2000,103,LESLIE MANOR  (BOOLARRA)
090054,-38.55,143.9833,15.2,1882,1970,89,LORNE POST OFFICE
090055,-38.0339,141.9998,80,1936,2012,77,MACARTHUR (POST OFFICE)
090056,-37.7,141.55,61,1886,1946,61,MERINO (GLENORCHY ESTATE)
090057,-37.72,141.5489,83,1886,2012,127,MERINO
090058,-38.0853,142.79,130,1879,1996,118,MORTLAKE
090059,-38.0329,141.0183,20,1884,2012,129,NELSON
090060,-38.4699,142.7502,55,1899,2012,114,NULLAWARRE
090061,-38.421,143.8348,160,1881,2012,132,PENNYROYAL CREEK
090062,-37.8824,142.4235,205,1906,2012,107,PENSHURST (THE GUMS)
090063,-37.875,142.2895,233,1882,2012,131,PENSHURST (POST OFFICE)
090064,-38.6086,142.8756,15,1903,1993,91,PETERBOROUGH
090065,-38.3,143.3,,1915,1951,37,POMBORNEIT
090066,-37.25,141.1,85.3,1903,1954,52,POOLAIJELO
090067,-38.6196,142.9944,20,1885,2011,127,PORT CAMPBELL POST OFFICE
090068,-38.6167,142.9833,,1919,1966,48,PORT CAMPBELL (WAARE)
090069,-38.3792,142.225,6,1898,1996,99,PORT FAIRY POST OFFICE
090070,-38.3846,141.6074,55,1857,2012,156,PORTLAND
090071,-38.6942,143.1562,7,1901,2011,111,PRINCETOWN
090072,-37.8,141.1,64.9,1888,1947,60,PURALKA
090073,-38.745,143.205,,1901,1946,46,PRINCETOWN (RIVERNOOK)
090074,-37.7,141.2,,1904,1950,47,STRATHDOWNIE (MULGA)
090075,-37.7158,141.6986,120,1937,1995,59,TAHARA
090076,-38.6771,143.6826,402,1950,2012,63,TANYBRYN
090077,-38.2362,142.9166,131,1896,2012,117,TERANG
090078,-38.2,142.9,,1894,1947,54,TERANG (SUNNYSIDE)
090079,-38.4881,142.9791,103,1917,2012,96,TIMBOON
090080,-38.2127,143.5531,156,1897,2012,116,WARRION
090081,-38.3725,142.4694,11,1867,1998,132,WARRNAMBOOL SHIRE OFFICE
090082,-38.3836,142.4814,21,1897,1983,87,WARRNAMBOOL (POST OFFICE)
090083,-38.6357,143.5127,492,1901,2012,112,WEEAPROINAH
090084,-38.183,142.4677,85,1884,2012,129,WOOLSTHORPE
090085,-38.0831,142.9919,142,1894,2012,119,KOLORA (WOORIWYRITE)
090087,-38.6636,143.4495,535,1936,2012,77,WYELANGTA
090088,-37.8096,142.1301,200,1903,2011,109,YATCHAW (AMAROO)
090089,-38.4,143.4,,1884,1965,82,TIRRENGOWER
090090,-38.4,143.45,,1934,1968,35,TOMAHAWK CREEK NORTH STATION
090091,-37.3,141.4,,1889,1980,92,CHETWYND
090092,-37.8408,140.9717,70,1948,2001,54,RENNICK
090093,-38.7553,143.5103,67,1947,2012,66,HORDERN VALE
090094,-37.6,141.5,193.5,1890,1946,57,CARAPOOK (THE GUMS)
090095,-37.5261,141.8172,244,1942,2012,71,COLERAINE (MELVILLE FOREST)
090097,-37.8031,141.6775,190,1954,1995,42,GRASSDALE
090099,-38.45,143.9,,1889,1927,39,BENWERRIN
090103,-37.825,142.0644,200,1962,2000,39,HAMILTON RESEARCH STATION
090105,-37.7417,141.0657,72,1963,2012,50,STRATHDOWNIE
090107,-37.4,141.25,,1884,1920,37,CASTERTON (NANGEELA)
090110,-38.3399,143.5455,129.5,1891,1923,33,COLAC (BADLINGHAM)
090113,-37.6,141.7,274.3,1881,1917,37,COLERAINE (WONDO DALE)
090115,-38.1,143.6,,1884,1921,38,CUNDARE SOUTH
090122,-38.1,142,,1880,1945,66,MACARTHUR (GLENHUNTLY)
090128,-38.4,143.5,,1890,1945,56,TOMAHAWK CREEK (IRREWILLIPE EAST)
090135,-37.5908,141.4129,71,1956,2012,57,CASTERTON SHOWGROUNDS
090136,-37.9568,142.5187,147,1958,2011,54,CARAMUT
090138,-38.4236,143.4428,173,1965,2012,48,IRREWILLIPE (TOMAHAWK CREEK)
090139,-38.65,143.3,61,1914,1974,61,CHAPPLE VALE
090140,-37.3644,141.5842,270,1968,2005,38,NAREEN
090144,-38.2,143.6167,,1884,1925,42,BEEAC (EURACK)
090147,-38.3427,143.5848,134,1898,2012,115,COLAC (SHIRE OFFICE)
090165,-38.5582,143.1663,115,1968,2012,45,SIMPSON SOUTH
090167,-38.243,143.9887,85,1898,2012,115,WINCHELSEA (POST OFFICE)
091000,-41.5211,146.7158,237,1884,2011,128,DELORAINE (ATHOL)
091001,-41.2025,146.8156,43,1907,2012,106,BEACONSFIELD (MINE & HERITAGE CENTRE)
091002,-41.7511,146.8992,288,1955,2012,58,BLACKWOOD CREEK (KOPANICA)
091004,-41.1672,147.7417,185,1888,2011,124,BRANXHOLM (ROWLINGS ROAD)
091006,-41.2,147.5,,1904,1953,50,BRID FARM
091007,-41.0067,147.3917,14,1912,2004,93,BRIDPORT POST OFFICE
091009,-41.0661,145.9431,8,1944,2012,69,BURNIE (ROUND HILL)
091010,-41.05,145.9,7.6,1884,1972,89,BURNIE (NO 1)
091011,-40.6842,144.7181,15,1888,2012,125,CAPE GRIM (WOOLNORTH)
091013,-41.5433,146.9933,150,1906,2000,95,CARRICK (OAKS ROAD)
091015,-41.335,146.13,420,1945,1992,48,CASTRA UPPER
091016,-41.6142,146.4592,290,1906,1988,83,CAVESIDE
091017,-41.3,146.1,393.2,1887,1951,65,CASTRA CENTRAL
091019,-41.8142,147.0922,165,1924,2012,89,CONNORVILLE (LAKE RIVER)
091020,-41.7,147.0833,160,1899,1976,78,CRESSY POST OFFICE
091021,-41.6606,147.1008,155,1941,2012,72,CRESSY HOUSE
091022,-41.7219,147.0811,148,1939,2012,74,CRESSY RESEARCH STATION (MAIN OFFICE)
091024,-41.145,147.8,160,1900,1995,96,DERBY POST OFFICE
091025,-41.1667,146.3617,8,1903,1977,75,DEVONPORT HARBOUR MASTER
091026,-41.3167,147.5,633,1940,1981,42,DIDDLEUM PLAINS
091029,-41.4978,146.535,274,1939,2012,74,DUNORLAN (SHARMANS ROAD)
091030,-41.0828,145.7725,155,1914,2010,97,ELLIOTT RESEARCH STATION
091031,-40.85,145.25,30.5,1933,1971,39,FOREST (VAN DIEMANS LAND COMPANY)
091032,-41.7244,147.3208,170,1927,2012,86,EPPING FOREST (FORTON)
091033,-41.3203,146.7378,240,1893,2012,120,FRANKFORD (ROSSVILLE)
091034,-40.8842,145.2161,60,1931,2012,82,SOUTH FOREST (PLUMMERS ROAD)
091036,-41.3,146.9,125,1899,1949,51,GLENGARRY (WEST TAMAR)
091037,-41.345,146.9483,100,1950,1993,44,GLENGARRY (NO3)
091038,-41.6333,146.7,380,1916,1978,63,GOLDEN VALLEY
091039,-41.1839,146.4817,75,1909,2012,104,NORTHDOWN (HAMLEY)
091040,-41.2467,145.7731,465,1835,2012,178,HAMPSHIRE (NEENA ROAD)
091041,-41.2383,146.9953,72,1930,2012,83,HILLWOOD (HILLWOODVILLE)
091042,-41.2167,146.2333,170.7,1906,1970,65,KINDRED (INVERGORDON)
091044,-40.9153,145.1433,51,1906,2012,107,IRISHTOWN
091045,-41.1328,147.4808,135,1916,2011,96,JETSONVILLE ( MUSKFIELD )
091046,-41.0833,146.7333,45.7,1930,1981,52,KELSO
091048,-41.2514,146.3975,25,1884,2012,129,LATROBE (COAL ROAD)
091049,-41.4264,147.1275,3,1883,1963,81,LAUNCESTON (PUMP STATION)
091051,-41.1,147,,1913,1976,64,LEFROY
091052,-41.6847,146.8467,270,1915,1998,84,LIFFEY
091053,-41.25,147.2169,158,1893,2012,120,LILYDALE POST OFFICE
091054,-41.5922,147.12,140,1886,2012,127,LONGFORD (DENTON CLOSE)
091055,-41.5406,146.1364,259,1916,2012,97,LORINNA
091057,-41.0567,146.7883,28,1877,2001,125,LOW HEAD (COMPARISON)
091058,-40.95,144.7,,1906,1950,45,MARRAWAH (STATE SCHOOL)
091060,-40.905,145.3492,93,1945,2012,68,MAWBANNA (MAWBANNA ROAD)
091061,-41.6489,146.6144,291,1930,2012,83,MEANDER
091062,-41.2167,146.3333,,1914,1951,38,MELROSE
091064,-41.4842,146.0747,504,1910,2011,102,MOINA
091065,-41.5553,146.3992,240,1914,2012,99,MOLE CREEK
091066,-40.9936,145.6114,150,1901,2003,103,MOORLEAH (PREOLENNA ROAD)
091068,-41.45,147.4333,381,1926,1966,41,MUSSELBORO (APPLICO)
091069,-41.2667,147.35,520,1930,1984,55,MYRTLE BANK (LANOMA)
091070,-41.1667,147.3667,129,1916,1982,67,NABOWLA
091072,-41.4664,147.1644,67,1924,2011,88,LAUNCESTON (KINGS MEADOWS)
091073,-41.4083,146.0783,560,1922,1993,72,SOUTH NIETTA
091074,-40.9911,145.0783,57,1924,2008,85,EDITH CREEK
091075,-41.4,147.2833,350.5,1941,1973,33,NUNAMARA
091076,-41.4,146.6,,1916,1947,32,PARKHAM
091077,-41.575,147.4508,275,1920,2012,93,DEDDINGTON (MARATHON)
091079,-41.0867,145.5517,260,1952,2001,50,PREOLENNA
091080,-41.2083,146.3467,11,1947,1990,44,QUOIBA
091081,-41.3317,146.415,60,1916,2012,97,RAILTON (CEMENT AUSTRALIA)
091082,-40.9272,144.7489,77,1952,2012,61,REDPA (GREENES ROAD)
091084,-41.5,147.3,85.3,1898,1957,60,EVANDALE (RIDGESIDE)
091085,-41.1497,145.8339,277,1909,1998,90,RIDGLEY
091086,-41.2439,147.7353,285,1898,2012,115,RINGAROOMA (CHARLES STREET)
091087,-41.3833,147.1167,76.2,1893,1967,75,NEWNHAM (ROCHERLEA)
091088,-41.3303,147.355,390,1905,2012,108,ST PATRICKS RIVER (TARGA FARM)
091089,-41.15,147.5,,1886,1953,68,SCOTTSDALE
091090,-41.4475,146.8744,190,1918,2012,95,SELBOURNE (KIRNBRAE)
091091,-41.3831,146.3278,280,1906,1997,92,SHEFFIELD
091092,-40.8492,145.1125,7,1911,1997,87,SMITHTON (GRANT STREET)
091093,-41.2667,147.5,270,1908,1982,75,SOUTH SPRINGFIELD (SOUTH SPRINGFIELD FOR
091094,-40.7642,145.2944,10,1868,1999,132,STANLEY POST OFFICE
091095,-41.3128,147.0281,55,1927,2012,86,WINDERMERE (ACACIA HOUSE)
091096,-41.2,145.5,,1926,1967,42,WEST TAKONE
091097,-41.1833,145.6167,340,1927,1985,59,TAKONE
091099,-41.2314,145.7061,410,1934,1995,62,TEWKESBURY
091102,-41.1597,146.1453,12,1889,2012,124,ULVERSTONE (KNIGHTS ROAD)
091103,-41.5239,146.8125,207,1871,2012,142,WESTBURY (VALLEY VIEW)
091104,-41.5397,147.2033,166,1931,2009,79,LAUNCESTON AIRPORT COMPARISON
091105,-41.3567,146.1739,351,1908,2012,105,WILMOT (BACK ROAD)
091106,-41.7,147.2,,1916,1960,45,WOOLMERS SETTLEMENT
091107,-40.9964,145.7311,12,1947,2012,66,WYNYARD AIRPORT
091108,-41,145.7,18.6,1906,1950,45,WYNYARD STATE SCHOOL
091109,-41.1428,145.7058,343,1905,2012,108,YOLLA (SEA VIEW)
091112,-40.9942,145.7292,9.4,1960,1992,33,WYNYARD (JACKSON STREET)
091118,-41.5664,147.2444,175,1957,2012,56,EVANDALE (CAMBOCK LANE)
091119,-41.4506,146.1089,590,1957,2000,44,ERRIBA (CRADLE MOUNTAIN ROAD)
091121,-40.9431,147.5922,39,1959,2012,54,WATERHOUSE(BAROOGA)
091125,-41.1036,145.6461,260,1962,1995,34,KELLATIER
091126,-41.1701,146.4289,8,1962,2012,51,DEVONPORT AIRPORT
091128,-40.7769,144.9586,28,1961,2012,52,MONTAGU (MONTAGU ROAD)
091129,-41.25,145.9639,405,1963,2006,44,SOUTH RIANA
091135,-40.9,145.4833,61,1919,1980,62,DETENTION RIVER
091137,-40.9,145.3,,1886,1930,45,BLACK RIVER
091149,-41.3969,146.4975,55,1963,2012,50,KIMBERLEY (SIDING)
091150,-41.6419,146.5244,417,1964,2012,49,WESTERN CREEK (SOMER HILL)
091151,-41.5544,146.2239,315,1964,2012,49,LIENA (OLD SCHOOL HOUSE)
091153,-41.3356,146.2797,264,1964,2012,49,BARRINGTON POST OFFICE
091156,-41.4717,146.6456,260,1964,2012,49,WEETAH (WEETAH ROAD)
091161,-41.3886,146.5861,165,1964,2012,49,PARKHAM (AVENUE ROAD)
091162,-41.0436,145.1089,190,1964,2002,39,TROWUTTA (RINGWOOD)
091166,-41.4247,147.1114,10,1962,1995,34,LAUNCESTON (TREVALLYN)
091167,-41.5711,147.1825,155,1965,2012,48,PERTH (FORESTRY NURSERY)
091171,-41.2708,146.5481,81,1965,2012,48,EAST SASSAFRAS (ELPHIN GROVE)
091173,-40.9161,147.7742,35,1965,2012,48,TOMAHAWK (CARISBROOKE)
091181,-41.4317,147.2083,120,1951,2011,61,LAUNCESTON (DISTILLERY CREEK)
091185,-41.5514,146.9011,160,1965,2012,48,HAGLEY (FAIRBANK)
091186,-41.2039,146.265,127,1966,2012,47,FORTHSIDE RESEARCH STATION
091189,-41.1344,146.0617,145,1968,2010,43,PENGUIN (IRONCLIFFE ROAD)
091192,-41.6365,147.2646,140,1968,2010,43,SYMMONS PLAINS (SOUTH ESK RIVER)
091195,-41.45,146.5167,220,1927,1981,55,MOLTEMA (CRAYTHORNE)
091197,-41.4864,147.4386,375,1951,2012,62,MUSSELBORO (ELVERTON)
091208,-40.9147,144.8681,26,1965,2008,44,TOGARI (RENISON ROAD)
091219,-41.1708,147.4883,197.5,1971,2012,42,SCOTTSDALE (WEST MINSTONE ROAD)
091221,-41.7239,147.1406,145,1971,2010,40,WOOLMOOR (MACQUARIE RIVER)
091223,-40.9089,144.7094,107.3,1971,2012,42,MARRAWAH
091225,-41.4761,147.4917,390,1972,2012,41,BURNS CREEK (JANEFIELD)
091236,-41.5128,146.8303,186,1978,2012,35,WESTBURY (BIRRALEE ROAD)
091237,-41.4194,147.1222,5,1980,2012,33,LAUNCESTON (TI TREE BEND)
092000,-41.6667,147.75,610,1931,1982,52,ROSSARDEN (ABERFOYLE)
092001,-41.9525,148.1839,10,1890,2012,123,APSLAWN
092002,-41.7792,147.7225,205,1888,2012,125,AVOCA (RAILWAY HOUSE)
092003,-41.8739,148.3036,11,1917,2012,96,BICHENO (COUNCIL DEPOT)
092004,-41.45,147.6,,1916,1965,50,BLESSINGTON UPPER
092005,-42.8122,147.8289,115,1918,2011,94,BREAM CREEK (STROUD)
092006,-42.5847,147.7908,58,1909,2012,104,BUCKLAND (BROCKLEY)
092007,-41.6711,148.2842,10,1912,2012,101,CHAIN OF LAGOONS
092008,-42.0117,148.0747,17,1901,2012,112,CRANBROOK (CRANBROOK HOUSE)
092009,-41.5886,148.1338,243.2,1894,2011,118,ST MARYS (CULLENSWOOD)
092010,-42.5844,148.0636,23,1913,2012,100,MARIA ISLAND (DARLINGTON)
092011,-40.9589,148.0086,61,1914,2012,99,GLADSTONE (OLD POST OFFICE)
092012,-41.6428,147.9664,237,1882,2012,131,FINGAL (LEGGE STREET)
092013,-41.1328,147.9092,180,1908,2008,101,MOORINA (FROME DAM)
092014,-41.5308,148.1969,491,1929,2012,84,GERMAN TOWN
092016,-41.25,148.05,183,1883,1964,82,GOULDS COUNTRY POST OFFICE
092017,-42.7856,147.8086,123,1889,2012,124,KELLEVIE
092018,-42.1994,148.0442,6,1876,2011,136,SWANSEA (KELVEDON)
092019,-42.0067,147.7975,575,1890,2012,123,LAKE LEAKE (ELIZABETH RIVER)
092020,-41.82,147.9551,229.1,1929,2012,84,LEWIS HILL (ST PAULS RIVER)
092021,-42.2889,148.0006,10,1912,2012,101,LITTLE SWANPORT (LISDILLON)
092022,-41.2,148,274.3,1902,1950,49,LOTTAH
092024,-41.4703,147.8919,285,1889,2012,124,MATHINNA (FINGAL ROAD)
092026,-42.7167,147.75,320,1911,1981,71,NUGENT
092027,-42.5519,147.8753,14,1951,2012,62,ORFORD (AUBIN COURT)
092028,-42.5853,147.9142,40,1932,2011,80,ORFORD SOUTH
092029,-41.7197,147.8244,225,1888,2011,124,ORMLEY
092030,-41.0825,147.9353,120,1903,2012,110,PIONEER (MAIN ROAD)
092031,-42.3619,147.9397,15,1942,2006,65,RAVENSDALE
092032,-42.633,147.931,20,1920,1984,65,ORFORD (RHEBAN)
092033,-41.3225,148.2489,5,1890,2004,115,ST HELENS POST OFFICE
092034,-41.5817,148.1825,258,1905,2011,107,ST MARYS (CLIVE STREET)
092035,-41.45,148.2,15.2,1934,1975,42,UPPER SCAMANDER
092036,-42.3833,147.6,300,1921,1984,64,STONEHENGE
092037,-40.7314,148.1253,11,1871,2004,134,SWAN ISLAND LIGHTHOUSE
092038,-42.1236,148.0731,6,1884,2008,125,SWANSEA POST OFFICE
092041,-42.0467,148.06,20,1921,1993,73,SWANSEA (THE GRANGE)
092042,-41.5333,147.8667,427,1909,1984,76,TOWER HILL
092043,-42.5111,147.9192,8,1900,1985,86,TRIABUNNA (3 BOYLE STREET)
092045,-40.9928,148.3467,19.7,1908,2012,105,EDDYSTONE POINT
092047,-42.2708,147.6942,375,1938,2012,75,STONEHOUSE
092048,-41.0228,147.9583,55,1953,2012,60,SOUTH MOUNT CAMERON (GLADSTONE ROAD)
092051,-41.27,147.9492,170,1962,2012,51,PYENGANA (FOREST LODGE ROAD)
092052,-41.6231,148.2208,320,1962,2008,47,GRAY (CRAIGIE-LEA)
092053,-42.1267,148.2967,20,1961,2012,52,COLES BAY (FREYCINET)
092060,-40.8828,147.8817,4,1884,2004,121,BOOBYALLA
092067,-40.8586,148.0178,40,1965,2012,48,RUSHY LAGOON (CAPE PORTLAND ROAD)
092074,-42.8236,147.8061,100,1966,2012,47,COPPING
092076,-41.5125,148.2642,6,1967,2011,45,FALMOUTH (GLENCOE)
092081,-41.4592,147.5756,461,1969,2012,44,UPPER BLESSINGTON (HEATHCOTE)
093000,-42.35,147.5,428.2,1900,1951,52,ANDOVER
093001,-42.2833,147.2333,426.7,1910,1977,68,OATLANDS (BOW HILL)
093002,-42.3958,147.3042,400,1934,2012,79,JERICHO (BOWSDEN)
093003,-41.9306,147.4928,200,1915,1999,85,CAMPBELL TOWN POST OFFICE
093004,-41.9667,147.5167,,1885,1947,63,CAMPBELL TOWN (QUORN HALL)
093006,-42.0283,147.33,220,1930,1995,66,ROSS (ELLINTHORP)
093007,-42.265,147.5347,335,1916,2012,97,YORK PLAINS (HANDROYD)
093008,-41.8628,147.3014,165,1932,2012,81,CAMPBELL TOWN (GREENHILL)
093010,-42.1333,147.3833,213.4,1928,1971,44,TUNBRIDGE (MELROSE)
093011,-42.3,147.6,,1921,1957,37,MOUNT PLEASANT
093012,-42.4,147.4333,527.3,1905,1970,66,MOUNT SEYMOUR (OVERTON)
093013,-42.375,147.2864,385,1947,2003,57,JERICHO (NORTHUMBRIA)
093014,-42.3006,147.3711,406,1882,2012,131,OATLANDS POST OFFICE
093016,-42.1758,147.3881,250,1942,2011,70,WOODBURY (WARRINGA)
093018,-41.85,147.2,,1913,1953,41,VIEWPOINT
093019,-42.1933,147.4778,270,1927,2004,78,WOODBURY (THE BRAES)
093021,-41.8153,147.0197,225,1948,2011,64,POATINA (BILLOPP)
093025,-42.0333,147.49,155,1915,1993,79,ROSS (MACQUARIE RIVER)
093026,-41.9114,147.3903,170,1946,2005,60,MORNINGSIDE (MACQUARIE RIVER)
093027,-41.79,146.9886,180,1962,1993,32,PALMERSTON
093035,-41.9736,147.2772,220,1970,2012,43,ROSS (ROSE VILLA)
093038,-42.2681,147.465,370,1970,2002,33,YORK PLAINS (WYNDHAM)
093040,-42.3075,147.1672,480,1972,2012,41,ROTHERWOOD
093041,-42.1633,147.575,220,1959,2007,49,ROSS (MOUNT MORRISTON)
093048,-42.1833,147.3833,,1908,1942,35,WOODBURY (LOWES PARK)
094000,-43.4,147.35,12.2,1910,1948,39,ADVENTURE BAY
094001,-42.4158,147.1347,272,1915,2012,98,APSLEY (PARKI)
094002,-42.6319,147.2233,123,1922,2012,91,BAGDAD POST OFFICE
094003,-42.6,147.2,122.2,1889,1954,66,BAGDAD
094004,-42.88,147.368,30,1894,1997,104,BELLERIVE (FORT STREET)
094005,-42.7417,147.2389,9,1914,2012,99,BRIDGEWATER (TREATMENT PLANT)
094006,-42.7,147.3,,1931,1977,47,BRIGHTON
094008,-42.8339,147.5033,4,1958,2012,55,HOBART AIRPORT
094009,-42.6633,147.4325,55,1920,1996,77,CAMPANIA (THE PINES)
094010,-43.4892,147.1453,55,1871,2012,142,CAPE BRUNY LIGHTHOUSE
094012,-42.7406,147.4453,11,1920,2012,93,RICHMOND (LOWLANDS)
094014,-42.5206,147.3567,225,1911,2012,102,COLEBROOK (THE MEADOWS)
094016,-42.8,147.3,,1913,1962,50,OLD BEACH (COMPTON)
094017,-42.7,147.1,79.2,1907,1962,56,BROADMARSH (CORLEEN)
094018,-43.1333,147.0833,59.7,1943,1975,33,CYGNET (SLAB ROAD)
094020,-43.3167,147.0075,17,1901,2012,112,DOVER
094021,-42.894,147.81,,1930,1973,44,DUNALLEY
094022,-43.0431,147.4133,26,1940,2012,73,FORT DIRECTION
094023,-43.0906,147.0061,10,1884,2006,123,FRANKLIN
094024,-43.1667,146.9333,18.3,1913,1972,60,GEEVESTON POLICE STATION
094025,-42.8494,147.2547,93,1950,2012,63,GLENORCHY (GLENORCHY RESERVOIR)
094026,-43.1072,147.3208,42,1914,2010,97,KILLORA (GRASMERE)
094027,-43.4133,146.8744,35,1945,2012,68,HASTINGS CHALET
094029,-42.8897,147.3278,50.5,1882,2012,131,HOBART (ELLERSLIE ROAD)
094030,-42.8667,147.3322,27,1841,2012,172,HOBART BOTANICAL GARDENS
094031,-42.9078,147.2931,167,1897,2012,116,HOBART (WATERWORKS RESERVE)
094032,-43.4225,146.9725,20,1882,1994,113,SOUTHPORT
094033,-42.9833,146.9333,60,1923,1982,60,JUDBURY
094034,-42.5242,147.19,198,1894,1996,103,KEMPTON (OAKMORE)
094035,-43.1247,147.22,100,1908,1996,89,KETTERING (SADDLE ROAD)
094036,-42.9667,147.3167,52,1910,1977,68,KINGSTON
094037,-42.85,147.3667,10,1906,1984,79,LINDISFARNE
094039,-43.3575,147.235,27,1907,2012,106,LUNAWANNA
094040,-43.1983,147.0658,26,1920,2012,93,LYMINGTON (FATTYS LANE)
094041,-43.6578,146.2711,146.5,1891,2012,122,MAATSUYKER ISLAND LIGHTHOUSE
094042,-42.6564,147.1997,134,1899,2010,112,MANGALORE (MANGALORE FARM)
094043,-43.2319,147.2547,25,1910,2012,103,MIDDLETON POST OFFICE
094045,-42.9167,147.3333,335.3,1871,1975,105,MOUNT NELSON
094046,-42.4833,147.1667,182.9,1936,1976,41,MELTON MOWBRAY (MOUNT VERNON)
094047,-42.8683,147.295,87,1891,2002,112,LENAH VALLEY (AUGUSTA ROAD)
094048,-42.9978,147.4056,35,1925,2012,88,OPOSSUM BAY
094049,-43.1167,147.2167,,1908,1965,58,OYSTER COVE
094050,-43.2,147,27.4,1906,1963,58,PETCHEYS BAY
094052,-43.15,147.85,20,1837,1980,144,PORT ARTHUR
094053,-43.055,147.7814,22,1906,2012,107,PREMAYDENA HATCHERY
094055,-42.7631,147.3961,40,1915,2010,96,RICHMOND (BROOKBANK)
094056,-42.8333,147.3167,31.7,1923,1978,56,RISDON
094057,-43.2167,147.3833,16.8,1913,1970,58,ROBEVILLE
094058,-42.8961,147.4386,15,1882,1996,115,ROKEBY (THE MALL)
094059,-42.8667,147.3667,12.2,1938,1970,33,ROSNY
094060,-42.6372,147.5986,220,1913,2006,94,RUNNYMEDE (WHITEMARSH)
